"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Use your Power https://t.co/YAA9IlkwVF",FALSE,32529,NA,2019-05-06 09:11:52,FALSE,NA,"1125327309949390849",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3526,FALSE,FALSE,NA,NA
"After getting used to IPL timing this is what happens if u have a morning flight https://t.co/3zWrBEWYob",FALSE,40685,NA,2019-04-10 04:36:51,FALSE,NA,"1115836014759694336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3937,FALSE,FALSE,NA,NA
"Just posted a video https://t.co/shFkwyluls",FALSE,35978,NA,2019-03-24 13:19:27,FALSE,NA,"1109806936097210370",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",4264,FALSE,FALSE,NA,NA
"As a kid whenever v got sand this was one thing v would do for sure https://t.co/EACnXxA34T",FALSE,41942,NA,2018-12-30 12:27:11,FALSE,NA,"1079353203966251008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3476,FALSE,FALSE,NA,NA
"Were you wondering who the mystery icon panerai_india, @PaneraiOfficial and panerai_me were referring to? Guess no… https://t.co/iRTSH8W8yH",FALSE,23523,NA,2018-12-18 09:27:38,TRUE,NA,"1074959363662594049",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",1935,FALSE,FALSE,NA,NA
"Even better when we are dancing https://t.co/oyaPXOqVvo",FALSE,37159,NA,2018-12-02 14:36:04,FALSE,NA,"1069238775803494400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3879,FALSE,FALSE,NA,NA
"Greetings in two language https://t.co/C8uMUTEdZE",FALSE,35179,NA,2018-11-24 14:25:33,FALSE,NA,"1066337029041127424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",4373,FALSE,FALSE,NA,NA
"Ziva’s bugs bunny zivasinghdhoni006 https://t.co/1MLbleV52y",FALSE,24725,NA,2018-11-23 10:32:46,FALSE,NA,"1065916058475749376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2551,FALSE,FALSE,NA,NA
"Great weather and Pubg.This headset feels so comfortable, I could wear it all day. Check out @soundlogic.in's Voice… https://t.co/LW2fqHeWc2",FALSE,51881,NA,2018-10-12 08:23:54,TRUE,NA,"1050663337464291329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",6641,FALSE,FALSE,NA,NA
"A bit of hugging,training, catching practice and getting unconditional love in return.priceless https://t.co/cvslzWHWYI",FALSE,36981,NA,2018-08-24 07:41:22,FALSE,NA,"1032895627825475584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3162,FALSE,FALSE,NA,NA
"Very smart https://t.co/TijnaoXVoE",FALSE,30030,NA,2018-08-21 10:28:31,FALSE,NA,"1031850530421854208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2711,FALSE,FALSE,NA,NA
"With 3 waterfalls around Ranchi, v cd do this whenever v wanted but now to do something like this after more than 1… https://t.co/F76dHPmfiD",FALSE,41510,NA,2018-08-12 05:35:05,TRUE,NA,"1028515192869728257",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",4062,FALSE,FALSE,NA,NA
"Just for fun, plz try it at home. https://t.co/I2SzMEW1kx",FALSE,23743,NA,2018-07-31 12:09:41,FALSE,NA,"1024265842568167424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2597,FALSE,FALSE,NA,NA
"This is what happens when u keeping bossing around for the whole year and finally youngsters get a chance to give i… https://t.co/Z88FiLdrqR",FALSE,51121,NA,2018-07-07 15:34:49,TRUE,NA,"1015620157790674944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",7322,FALSE,FALSE,NA,NA
"Just posted a video https://t.co/Ty55yARASS",FALSE,22048,NA,2018-07-06 12:09:04,FALSE,NA,"1015205989342236673",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2664,FALSE,FALSE,NA,NA
"Very excited to bring you guys a special treat on my birthday! Take part in the #flashsale of @SoundlogicIndia new… https://t.co/7hPFPLEKvn",FALSE,33002,NA,2018-07-06 12:04:55,TRUE,NA,"1015204947049271308",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",3996,FALSE,FALSE,NA,NA
"Morning walk with the pack.i think Sam knows she… https://t.co/Uvar79juwW",FALSE,30094,NA,2018-06-06 09:57:33,FALSE,NA,"1004301257031417856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2783,FALSE,FALSE,NA,NA
"Thanks everyone for the support and Mumbai for… https://t.co/sPeGXtnczH",FALSE,73307,NA,2018-05-27 20:03:11,FALSE,NA,"1000829789652111360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",10721,FALSE,FALSE,NA,NA
"Ziva gives me company for the last walk to the… https://t.co/D321TauRhN",FALSE,42213,NA,2018-05-21 17:17:10,FALSE,NA,"998613685126905856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",4873,FALSE,FALSE,NA,NA
"Dances better than the father atleast https://t.co/psg7LcTUdM",FALSE,39444,NA,2018-04-29 09:35:48,FALSE,NA,"990525045188390912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",4665,FALSE,FALSE,NA,NA
"Game over, had a nice sleep now back to Daddy’s  duties https://t.co/WMTqcG7SoQ",FALSE,58807,NA,2018-04-26 09:54:27,FALSE,NA,"989442575013642240",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",7833,FALSE,FALSE,NA,NA
"When Ziva wanted to give a hug to papa during the match https://t.co/7f7qvsnqpG",FALSE,45868,NA,2018-04-16 09:14:54,FALSE,NA,"985808741214941184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",6209,FALSE,FALSE,NA,NA
"Shooting gun is much more fun than shooting ads https://t.co/r7L2FyJJZD",FALSE,48647,NA,2018-04-14 08:17:46,FALSE,NA,"985069589955411968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",8239,FALSE,FALSE,NA,NA
"An honour to get the Padma Bhushan and receiving it in Uniform increases the excitement ten… https://t.co/VyvTd0gEQg",FALSE,69439,NA,2018-04-03 06:36:56,FALSE,NA,"981057947034898432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",11776,FALSE,FALSE,NA,NA
"Fun time with the family https://t.co/Ot2LHriLCW",FALSE,30458,NA,2018-03-13 05:25:16,FALSE,NA,"973429767927226368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3408,FALSE,FALSE,NA,NA
"Still some time for the tournament to start but as expected a brilliant campaign to kick it off @IPL… https://t.co/5ax7CBCm20",FALSE,35060,NA,2018-03-12 15:10:04,TRUE,NA,"973214550353895425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",7586,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/jDk6V4bncI",FALSE,20656,NA,2017-12-01 12:40:26,FALSE,NA,"936575716170203137",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",1978,FALSE,FALSE,NA,NA
"ZOYA(Dutch shepherd) does some training and LILY(husky) does the cheering job https://t.co/GbhEXMbZhN",FALSE,22229,NA,2017-11-14 13:31:18,FALSE,NA,"930427923588202497",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2474,FALSE,FALSE,NA,NA
"Attack on besan ka laddoo https://t.co/Dr30MkRRbX",FALSE,29283,NA,2017-10-15 06:25:33,FALSE,NA,"919449144690819074",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3395,FALSE,FALSE,NA,NA
"1st store of SEVEN opens at my hometown RANCHI. So much love and affection from the people had… https://t.co/nCtBKDIn3F",FALSE,34174,NA,2017-07-20 11:40:24,FALSE,NA,"888000636729647104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",3891,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/OM3iPrGaWV",FALSE,26772,NA,2017-02-22 02:08:15,FALSE,NA,"834223245255700481",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2418,FALSE,FALSE,NA,NA
"Just posted a video https://t.co/iGYP7BUbTW",FALSE,22199,NA,2017-02-17 05:48:46,FALSE,NA,"832466800310833154",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2123,FALSE,FALSE,NA,NA
"Just posted a video https://t.co/u3Stx7rjDi",FALSE,21377,NA,2017-02-14 15:40:15,FALSE,NA,"831528488423219202",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",2335,FALSE,FALSE,NA,NA
"I really missed this a lot on this year's Republic day parade but the shoes were duly filled by the NSG Commandos. https://t.co/P6QzTeOX8L",FALSE,42762,NA,2017-01-26 07:54:10,FALSE,NA,"824525826490146816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",6062,FALSE,FALSE,NA,NA
"https://t.co/GUR6Fe94SO                                       No words can do https://t.co/hFTQjqP7wz this tribute to an outstanding soldier",FALSE,20132,NA,2017-01-26 07:31:07,FALSE,NA,"824520023293231105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",3582,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/7X7kvw9Plf",FALSE,16309,NA,2016-12-09 07:24:44,FALSE,NA,"807123802870190080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",1918,FALSE,FALSE,NA,NA
"RT @adgpi: Statement by DGMO #IndianArmy on 29 Sep 16 https://t.co/ckYOApWcHQ",FALSE,0,NA,2016-09-29 09:24:29,FALSE,NA,"781424396942450689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",9082,TRUE,FALSE,NA,NA
"Just posted a photo https://t.co/pT7U2TyAO5",FALSE,14779,NA,2016-09-26 05:31:43,FALSE,NA,"780278657315024896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","msdhoni",1510,FALSE,FALSE,NA,NA
"Great comeback by Sakshi Malik 2 win our 1st medal in Rio.determination and self belief r the key for a performance like this.congratulation",FALSE,39011,NA,2016-08-18 03:05:44,FALSE,NA,"766108791607820289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",7116,FALSE,FALSE,NA,NA
"RT @NorthernComd_IA: #JKOps Update Uri Ops. Total five terrorists killed. Two soldiers injured; evacuated and stable. Op continues. @adgpi",FALSE,0,NA,2016-08-15 15:47:50,FALSE,NA,"765213419477663744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",818,TRUE,FALSE,NA,NA
"As I walked the path, the journey became my life. Here's a glimpse of it. https://t.co/tNaMmQosSa",FALSE,28858,NA,2016-08-11 15:34:20,FALSE,NA,"763760470465601536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",9064,FALSE,FALSE,NA,NA
"Team SPORTSFIT Lucknow.Nice to visit our first franchise.an hr of gym and fun with the members and management https://t.co/zLrJEs9QG0",FALSE,17857,NA,2016-07-18 12:47:20,FALSE,NA,"755021134987456516",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2106,FALSE,FALSE,NA,NA
"Long travel day ahead https://t.co/B2iVnNpqNu",FALSE,18334,NA,2016-07-18 05:07:05,FALSE,NA,"754905307843796992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2271,FALSE,FALSE,NA,NA
"Saw a full mch of boxing after yrs.thks @boxervijender for mkg INDIA proud,it's just the start ur hrd wrk,dedication and sacrifice paid off",FALSE,20211,NA,2016-07-16 17:55:53,FALSE,NA,"754374005755437056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",3963,FALSE,FALSE,NA,NA
"What could be the best way to celebrate my birthday,planted the 1st and very spl tree at the farm house KAILASHPATI https://t.co/QQ3DpDCCk1",FALSE,20570,NA,2016-07-07 18:31:40,FALSE,NA,"751121522002198528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",3809,FALSE,FALSE,NA,NA
"Thanks to all for ur lovely birthday wishes,it really means a lot.with god's blessing I could celebrate my birthday along with EID.",FALSE,21597,NA,2016-07-07 18:26:39,FALSE,NA,"751120259227189249",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",4015,FALSE,FALSE,NA,NA
"Cngrts to IAF on their latest warbirds and every1 who were part of the project indeed a very proud moment for INDIA https://t.co/de6YANPzqE",FALSE,16339,NA,2016-07-01 06:37:46,FALSE,NA,"748767533679816704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",3071,FALSE,FALSE,NA,NA
"Just got served this during breakfast.thanks guys https://t.co/itK7Eewo0j",FALSE,16712,NA,2016-06-23 08:14:02,FALSE,NA,"745892660506988544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",2636,FALSE,FALSE,NA,NA
"RT @IndiainZimbabwe: @M.S Dhoni with his team at reception at India House,Harare. About 200 community members attended the reception https:…",FALSE,0,NA,2016-06-16 19:08:52,FALSE,NA,"743520736518737920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1370,TRUE,FALSE,NA,NA
"Proud to be associated with Lava,a truly reliable Indian brand.Pic clicked on my Lava phone. @lavamobile #MSD4Lava https://t.co/1fJC7Znt6k",FALSE,17358,NA,2016-04-10 09:47:16,FALSE,NA,"719099417869979648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2505,FALSE,FALSE,NA,NA
"Wish u a very happy birthday Anant.u gave the best gift to urself by losing over 100kg.discipline and determination https://t.co/0BNEl0drlH",FALSE,21791,NA,2016-04-10 07:30:11,FALSE,NA,"719064921699299328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",3805,FALSE,FALSE,NA,NA
"Happy Holi to all https://t.co/FM24cE4sd1",FALSE,29152,NA,2016-03-24 05:55:48,FALSE,NA,"712880573975367680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",6345,FALSE,FALSE,NA,NA
"@SrBachchan thank you sir",FALSE,12375,"SrBachchan",2016-03-23 20:13:53,FALSE,"712733444350947328","712734133009539074","145125358","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2660,FALSE,FALSE,NA,NA
"Nothing to add https://t.co/8rBel3vw4o",FALSE,18303,NA,2016-03-23 19:25:20,FALSE,NA,"712721914062458880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",6393,FALSE,FALSE,NA,NA
"RT @adgpi: For his indomitable Courage, Sacrifice &amp; Bravery he was awarded the #AshokChakra posthumously. https://t.co/CfdIY3Rgf0",FALSE,0,NA,2016-03-21 14:13:22,FALSE,NA,"711918629818793985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1720,TRUE,FALSE,NA,NA
"Super happy to say Gulf unites me with my first love.Happy 2 welcome my fav club @ManUtd to the @cruisestation family! #UnitedForGulf",FALSE,10345,NA,2016-03-14 13:30:02,FALSE,NA,"709371008507994113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2177,FALSE,FALSE,NA,NA
"Teaser:

Gulf's @CruiseStation always been abt things I luv.Bikes,crkt &amp; now..soccer.Happy2share super news soon! Stay tuned. #UnitedForGulf",FALSE,7182,NA,2016-03-14 12:58:50,FALSE,NA,"709363156074672128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1153,FALSE,FALSE,NA,NA
"RT @adgpi: We train to Win  #IndianArmy https://t.co/BQvdTHtOVf",FALSE,0,NA,2016-03-12 19:24:51,FALSE,NA,"708735523880239104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1228,TRUE,FALSE,NA,NA
"RT @TheSevenLife_: Good Shoes take you to good places. Introducing all new Seven's Women's Collection. Get it: https://t.co/KAB4APklod http…",FALSE,0,NA,2016-03-05 11:12:49,FALSE,NA,"706074986675449856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",437,TRUE,FALSE,NA,NA
"Followed by 20 secs of peace,feeling of being a bird and then the chaos of how the landing wd be. https://t.co/hU8RnZSeQQ",FALSE,9214,NA,2016-02-27 05:28:25,FALSE,NA,"703451600946200577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1633,FALSE,FALSE,NA,NA
"Parachute opens up.this is the perfect position I was talking about but then u know it's not his first jump https://t.co/ppUtUTLSoY",FALSE,8069,NA,2016-02-27 05:24:23,FALSE,NA,"703450585958232065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1419,FALSE,FALSE,NA,NA
"Parachute coming out of the bag https://t.co/zVCoLsIkrK",FALSE,6932,NA,2016-02-27 05:22:21,FALSE,NA,"703450071417823232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1168,FALSE,FALSE,NA,NA
"Static line starts to work https://t.co/zng9znfcMk",FALSE,6474,NA,2016-02-27 05:21:20,FALSE,NA,"703449818820009985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1097,FALSE,FALSE,NA,NA
"Good position but not perfect https://t.co/ZW5xxR95hp",FALSE,6561,NA,2016-02-27 05:19:51,FALSE,NA,"703449444390301696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1102,FALSE,FALSE,NA,NA
"First leap off a perfectly working aircraft https://t.co/SSeiEc4nA1",FALSE,7229,NA,2016-02-27 05:18:34,FALSE,NA,"703449120971698176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1471,FALSE,FALSE,NA,NA
"A few pics of my 1st para jump.2nd in line,a bit nervous yeah ofcourse https://t.co/SpanYdebTt",FALSE,8017,NA,2016-02-27 05:17:00,FALSE,NA,"703448724920348672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1617,FALSE,FALSE,NA,NA
"Spl forces and commando unit's r normal ppl like u and me who r highly motivated and trained to put the interest of the nation before self",FALSE,13989,NA,2016-02-21 06:10:50,FALSE,NA,"701287947044200448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",7669,FALSE,FALSE,NA,NA
"As v have this debate on freedom of speech our forces r making sure v stay in position to keep debating.",FALSE,15185,NA,2016-02-21 06:06:09,FALSE,NA,"701286766678904832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",10717,FALSE,FALSE,NA,NA
"My shirt number is now my footwear brand. Launching SEVEN. #changemaker https://t.co/tPrjACKp8Y @TheSevenLife_ RT https://t.co/sik9sFPBqs",FALSE,10424,NA,2016-02-19 11:21:42,FALSE,NA,"700641404922400768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2448,FALSE,FALSE,NA,NA
"Off from Vizag,one of the city that I would love to live in,nice and beautiful landscape with beach and home to my first big inning",FALSE,9743,NA,2016-02-15 06:49:43,FALSE,NA,"699123403102375936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2531,FALSE,FALSE,NA,NA
"The world changes one day at a time.What can happen in seven? #Changemaker RT https://t.co/tPrjACKp8Y @TheSevenLife_ https://t.co/IFzVshxqiQ",FALSE,5849,NA,2016-02-13 13:30:04,FALSE,NA,"698499381461278720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1241,FALSE,FALSE,NA,NA
"RT @StarSportsIndia: It is the fans' turn to do their #Taiyaari to help @msdhoni &amp; the Indian team win the #WT20. What's your #Taiyaari?
ht…",FALSE,0,NA,2016-01-05 15:53:29,FALSE,NA,"684402345912872960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1767,TRUE,FALSE,NA,NA
"Congrats @VitameswaniDani @juniorbachchan @iomatrix23 and all the support staff.dedication and hard work paid off",FALSE,7122,NA,2015-12-20 15:31:42,FALSE,NA,"678598657038417921",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",2037,FALSE,FALSE,NA,NA
"A well deserved final game in ISL.fantastic skill by both the teams.congrats to Chennaiyin fans and team,well done boys",FALSE,8940,NA,2015-12-20 15:27:29,FALSE,NA,"678597598458998784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",3373,FALSE,FALSE,NA,NA
"Was wearing Baljit's t shirt.at breakfast he said paaji u will score 2day bcs of the tshirt.i must say he was right https://t.co/4pSTMKM8C5",FALSE,7067,NA,2015-11-25 16:14:35,FALSE,NA,"669549755077255169",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1376,FALSE,FALSE,NA,NA
"Had to give it back and being at least 25kg heavier than him helped https://t.co/1gpeZvtX8n",FALSE,5514,NA,2015-11-25 16:07:56,FALSE,NA,"669548081633882112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1037,FALSE,FALSE,NA,NA
"The man who had the task of marking me,started well and then kept pushing me for the whole practice session https://t.co/BxIwp3A7Tw",FALSE,5400,NA,2015-11-25 16:05:07,FALSE,NA,"669547370313441280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1056,FALSE,FALSE,NA,NA
"Pic from today's practice,it was so much fun.Fikru was my partner.thanks to the team for letting me play https://t.co/ynM4ubM2kK",FALSE,5554,NA,2015-11-25 16:01:39,FALSE,NA,"669546496556077058",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1173,FALSE,FALSE,NA,NA
"#TheLucknowWedding @goransaxena @ankitbaldi @impoornapatel @ArunPandey99 https://t.co/QbBUWhqpqv",FALSE,5659,NA,2015-11-23 15:10:29,FALSE,NA,"668808846790361088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1006,FALSE,FALSE,NA,NA
"BOOST winners in an event in CHENNAI https://t.co/ByTryKAy2V",FALSE,5894,NA,2015-11-06 08:22:54,FALSE,NA,"662545681010159616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1154,FALSE,FALSE,NA,NA
"Batting and be themselves.congrats on a fantastic career",FALSE,6660,NA,2015-10-20 10:22:17,FALSE,NA,"656415129962082304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",2418,FALSE,FALSE,NA,NA
"Look for a single but he was one person who was always looking for a boundary.many will try to play like u but my advice wd b to enjoy ur",FALSE,6912,NA,2015-10-20 10:21:33,FALSE,NA,"656414945685336064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",2808,FALSE,FALSE,NA,NA
"Talent in batting is one thing but to have the mindset of Virupa in batting is as close to impossible as it can get.v keep saying b positive",FALSE,7149,NA,2015-10-20 10:19:51,FALSE,NA,"656414516842921984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",3236,FALSE,FALSE,NA,NA
"Didn't see Viv Richards bat in person but I can proudly say I have witnessed Virender Sehwag tearing apart the best bowling attacks",FALSE,10339,NA,2015-10-20 10:17:33,FALSE,NA,"656413941204041728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",6121,FALSE,FALSE,NA,NA
"Life has just started now,U still can and definitely will contribute a lot to Indian Cricket.wish U all the success",FALSE,7382,NA,2015-10-15 08:04:19,FALSE,NA,"654568471661928448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",2845,FALSE,FALSE,NA,NA
"Well done ZAK on a fantastic career.without U it wd hve been very difficult to achieve what the ICT did.most clever fast bowler I know",FALSE,9968,NA,2015-10-15 08:02:02,FALSE,NA,"654567897516236800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",4770,FALSE,FALSE,NA,NA
"@DGoughie ur right this one is better mate http://t.co/gVAYNTXMHz",FALSE,4438,"DGoughie",2015-09-27 10:02:07,FALSE,"648072589328445440","648075136722059264","42610327","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1315,FALSE,FALSE,NA,NA
"@kirti_7 it's a big problem so if u have any spare parts do let me know,need to restore two of mine",FALSE,1583,"kirti_7",2015-09-27 09:47:40,FALSE,"648071016158244864","648071498826039297","561998394","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",352,FALSE,FALSE,NA,NA
"How many of u agree this was 1of the most exciting 2stroke single cylinder bikes to ride,need to restore mine quickly http://t.co/pdRytfwnzx",FALSE,5670,NA,2015-09-27 09:41:38,FALSE,NA,"648069981100347392",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",1365,FALSE,FALSE,NA,NA
"Decade long ride with no speed bumps,just full of thrill &amp; energy.4m Star City 2 New Gold Edition.journey continues.. http://t.co/jUsJeymsS1",FALSE,4565,NA,2015-09-27 09:17:46,FALSE,NA,"648063973007355905",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",1061,FALSE,FALSE,NA,NA
"RT @sheruclassic: @SportsFitByMSD now opens in Meerut our good wishes to Dewesh &amp; Saneha @SaakshiSRawat @msdhoni @sushilkBharat http://t.co…",FALSE,0,NA,2015-09-22 03:13:54,FALSE,NA,"646160466041933824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",313,TRUE,FALSE,NA,NA
